company,date,c_0,c_1,c_2,c_3,c_4
2034 允強,2013,12.939801216125488,1.656458858967369e-10,0.06019898876547813,1.3392629019670645e-11,5.998226360048875e-10
2034 允強,2014,9.0,1.5076275130788524e-26,9.121534027220276e-18,1.2680608754442302e-27,2.9085723616082995e-24
2034 允強,2015,0.0,0.0,0.0,0.0,0.0
2034 允強,2016,0.0,0.0,0.0,0.0,0.0
2034 允強,2017,0.0,0.0,0.0,0.0,0.0
2049 上銀,2008,0.0,0.0,0.0,0.0,0.0
2049 上銀,2009,0.0,0.0,0.0,0.0,0.0
2049 上銀,2010,0.0,0.0,0.0,0.0,0.0
2049 上銀,2011,0.0,0.0,0.0,0.0,0.0
2049 上銀,2012,0.0,0.0,0.0,0.0,0.0
2049 上銀,2013,0.0,0.0,0.0,0.0,0.0
2049 上銀,2014,0.0,0.0,0.0,0.0,0.0
2049 上銀,2015,0.0,0.0,0.0,0.0,0.0
2049 上銀,2016,11.000003814697266,2.0254991054534908,5.974494457244872,0.9999999403953552,3.035030886167078e-06
2049 上銀,2017,14.551206588745115,2.000070810317993,5.448495864868164,1.0,0.0002268788521178067
2059 川湖,2008,0.0,0.0,0.0,0.0,0.0
2059 川湖,2009,0.0,0.0,0.0,0.0,0.0
2059 川湖,2010,0.0,0.0,0.0,0.0,0.0
2059 川湖,2011,0.0,0.0,0.0,0.0,0.0
2059 川湖,2012,0.0,0.0,0.0,0.0,0.0
2059 川湖,2013,0.0,0.0,0.0,0.0,0.0
2059 川湖,2014,0.0,0.0,0.0,0.0,0.0
2059 川湖,2015,6.0,3.7450389066327633e-28,2.08409629555995e-21,1.0362450079052351e-30,1.0193825862055143e-27
2059 川湖,2016,5.0,2.2909334510556313e-17,6.607482616605155e-11,7.542274830523988e-21,7.514433600976313e-17
2059 川湖,2017,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2008,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2009,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2010,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2011,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2012,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2013,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2014,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2015,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2016,18.839998245239254,3.33831538801288e-11,0.1609574258327484,7.16989401877699e-12,0.9990436434745787
2062 橋椿,2017,10.997272491455078,0.999655306339264,1.0030722618103027,9.385279220452958e-10,2.0679524759259493e-09
2103 台橡,2008,0.0,0.0,0.0,0.0,0.0
2103 台橡,2009,0.0,0.0,0.0,0.0,0.0
2103 台橡,2010,0.0,0.0,0.0,0.0,0.0
2103 台橡,2011,0.0,0.0,0.0,0.0,0.0
2103 台橡,2012,0.0,0.0,0.0,0.0,0.0
2103 台橡,2013,0.0,0.0,0.0,0.0,0.0
2103 台橡,2014,0.0,0.0,0.0,0.0,0.0
2103 台橡,2015,0.0,0.0,0.0,0.0,0.0
2103 台橡,2016,23.999940872192386,4.560150500765303e-06,2.084850311279297,0.5052903294563293,0.4099147617816925
2103 台橡,2017,22.99992370605469,3.29350380301463e-10,7.576945790788159e-05,2.642153260502128e-15,1.0000001192092896
2104 國際中橡,2008,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2009,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2010,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2011,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2012,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2013,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2014,1.0000405311584473,1.5785257346578877e-05,0.99989652633667,7.785311026964337e-06,3.9476410165661946e-05
2104 國際中橡,2015,6.0,1.4731199971952766e-16,1.5163745814561483e-08,2.7899675027829016e-18,7.378233766140718e-13
2104 國際中橡,2016,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2017,0.0,0.0,0.0,0.0,0.0
2105 正新,2008,0.0,0.0,0.0,0.0,0.0
2105 正新,2009,0.0,0.0,0.0,0.0,0.0
2105 正新,2010,20.62490463256836,4.1195966332452365e-05,8.534278869628906,1.0000860691070557,2.840691089630127
2105 正新,2011,20.041675567626953,8.250335667980835e-06,2.9753952026367188,0.9783026576042176,0.00461970129981637
2105 正新,2012,0.0,0.0,0.0,0.0,0.0
2105 正新,2013,0.0,0.0,0.0,0.0,0.0
2105 正新,2014,0.0,0.0,0.0,0.0,0.0
2105 正新,2015,0.0,0.0,0.0,0.0,0.0
2105 正新,2016,0.0,0.0,0.0,0.0,0.0
2105 正新,2017,0.0,0.0,0.0,0.0,0.0
2204 中華,2008,0.0,0.0,0.0,0.0,0.0
2204 中華,2009,0.0,0.0,0.0,0.0,0.0
2204 中華,2010,0.0,0.0,0.0,0.0,0.0
2204 中華,2011,0.0,0.0,0.0,0.0,0.0
2204 中華,2012,0.0,0.0,0.0,0.0,0.0
2204 中華,2013,0.0,0.0,0.0,0.0,0.0
2204 中華,2014,10.870462417602539,0.00019886936934199184,2.0855791568756104,7.379802013929294e-07,0.043758828192949295
2204 中華,2015,4.089033126831056,5.424833943834528e-05,6.900206565856934,1.0176402298611721e-07,0.01070681679993868
2204 中華,2016,0.0,0.0,0.0,0.0,0.0
2204 中華,2017,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2008,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2009,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2010,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2011,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2012,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2013,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2014,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2015,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2016,9.00989818572998,1.1552318710528198e-06,1.9362807273864744,0.976597011089325,0.07722268253564835
2206 三陽工業,2017,4.595369815826416,4.4180596887599684e-05,3.4006476402282715,7.495864484674541e-10,3.0039381980896
2301 光寶科,2008,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2009,58.82704162597656,0.005248029250651598,28.44378471374512,1.6804227828979492,1.0435006618499756
2301 光寶科,2010,37.16185760498047,0.9924504160881042,33.05739212036133,1.0000344514846802,1.7882697582244873
2301 光寶科,2011,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2012,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2013,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2014,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2015,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2016,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2017,0.0,0.0,0.0,0.0,0.0
2308 台達電,2008,0.0,0.0,0.0,0.0,0.0
2308 台達電,2009,0.0,0.0,0.0,0.0,0.0
2308 台達電,2010,0.0,0.0,0.0,0.0,0.0
2308 台達電,2011,33.02362823486328,0.00038009363925084466,25.139652252197266,1.0,5.836342811584473
2308 台達電,2012,44.451602935791016,0.02661791630089283,32.16154098510742,1.9527642507455312e-05,6.360218524932861
2308 台達電,2013,0.0,0.0,0.0,0.0,0.0
2308 台達電,2014,0.0,0.0,0.0,0.0,0.0
2308 台達電,2015,0.0,0.0,0.0,0.0,0.0
2308 台達電,2016,0.0,0.0,0.0,0.0,0.0
2308 台達電,2017,0.0,0.0,0.0,0.0,0.0
2311 日月光,2008,0.0,0.0,0.0,0.0,0.0
2311 日月光,2009,0.0,0.0,0.0,0.0,0.0
2311 日月光,2010,0.0,0.0,0.0,0.0,0.0
2311 日月光,2011,0.0,0.0,0.0,0.0,0.0
2311 日月光,2012,65.0384521484375,1.0002055168151855,9.589739799499512,1.0215435028076172,6.350061893463135
2311 日月光,2013,49.70978927612305,13.924016952514648,14.854887008666992,0.026753542944788933,3.48455810546875
2311 日月光,2014,0.0,0.0,0.0,0.0,0.0
2311 日月光,2015,0.0,0.0,0.0,0.0,0.0
2311 日月光,2016,0.0,0.0,0.0,0.0,0.0
2311 日月光,2017,0.0,0.0,0.0,0.0,0.0
2314 台揚,2008,0.0,0.0,0.0,0.0,0.0
2314 台揚,2009,0.0,0.0,0.0,0.0,0.0
2314 台揚,2010,0.0,0.0,0.0,0.0,0.0
2314 台揚,2011,0.0,0.0,0.0,0.0,0.0
2314 台揚,2012,15.000725746154785,0.2902110517024994,2.7090885639190674,1.9451477375424106e-13,2.999974012374878
2314 台揚,2013,7.045759677886963,0.0006406320026144384,2.9497387409210205,3.0157269043096235e-11,5.003861427307129
2314 台揚,2014,0.0,0.0,0.0,0.0,0.0
2314 台揚,2015,0.0,0.0,0.0,0.0,0.0
2314 台揚,2016,0.0,0.0,0.0,0.0,0.0
2314 台揚,2017,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2008,28.857868194580078,1.079126559488941e-05,3.993868112564087,3.0,1.148253083229065
2316 楠梓電,2009,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2010,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2011,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2012,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2013,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2014,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2015,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2016,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2017,0.0,0.0,0.0,0.0,0.0
2323 中環,2008,0.0,0.0,0.0,0.0,0.0
2323 中環,2009,0.0,0.0,0.0,0.0,0.0
2323 中環,2010,0.0,0.0,0.0,0.0,0.0
2323 中環,2011,0.0,0.0,0.0,0.0,0.0
2323 中環,2012,0.0,0.0,0.0,0.0,0.0
2323 中環,2013,2.999976396560669,6.843997107353061e-05,4.99735689163208,0.002297681290656328,0.0003005783073604107
2323 中環,2014,5.0,2.001917437155498e-06,0.9999977350234984,3.0695685209063714e-16,4.815499110577548e-10
2323 中環,2015,0.0,0.0,0.0,0.0,0.0
2323 中環,2016,0.0,0.0,0.0,0.0,0.0
2323 中環,2017,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2008,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2009,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2010,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2011,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2012,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2013,79.95159912109375,1.0001221895217896,17.211015701293945,3.0124897956848145,13.824779510498047
2324 仁寶,2014,56.1880874633789,1.0063561201095579,23.05886650085449,2.000000476837158,7.746684551239014
2324 仁寶,2015,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2016,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2017,0.0,0.0,0.0,0.0,0.0
2325 矽品,2008,113.7899169921875,8.000042915344237,10.191637992858887,3.9795323286684336e-11,3.0184001922607417
2325 矽品,2009,172.2274169921875,3.639783620834351,18.345409393310547,1.0000009536743164,4.787388801574707
2325 矽品,2010,0.0,0.0,0.0,0.0,0.0
2325 矽品,2011,0.0,0.0,0.0,0.0,0.0
2325 矽品,2012,0.0,0.0,0.0,0.0,0.0
2325 矽品,2013,0.0,0.0,0.0,0.0,0.0
2325 矽品,2014,0.0,0.0,0.0,0.0,0.0
2325 矽品,2015,0.0,0.0,0.0,0.0,0.0
2325 矽品,2016,0.0,0.0,0.0,0.0,0.0
2325 矽品,2017,0.0,0.0,0.0,0.0,0.0
2330 台積電,2008,0.0,0.0,0.0,0.0,0.0
2330 台積電,2009,0.0,0.0,0.0,0.0,0.0
2330 台積電,2010,207.1097717285156,5.0084757804870605,109.26962280273438,1.1037887334823608,19.508338928222656
2330 台積電,2011,165.94131469726562,3.1007745265960693,93.39298248291016,1.2849937677383425,7.279934406280518
2330 台積電,2012,0.0,0.0,0.0,0.0,0.0
2330 台積電,2013,0.0,0.0,0.0,0.0,0.0
2330 台積電,2014,0.0,0.0,0.0,0.0,0.0
2330 台積電,2015,0.0,0.0,0.0,0.0,0.0
2330 台積電,2016,0.0,0.0,0.0,0.0,0.0
2330 台積電,2017,0.0,0.0,0.0,0.0,0.0
2331 精英,2008,56.53782653808594,1.0054904222488403,23.1750602722168,1.0000795125961304,11.281543731689453
2331 精英,2009,50.25930786132813,1.0078861713409424,34.29024887084961,0.0006622020155191423,11.441895484924315
2331 精英,2010,0.0,0.0,0.0,0.0,0.0
2331 精英,2011,0.0,0.0,0.0,0.0,0.0
2331 精英,2012,0.0,0.0,0.0,0.0,0.0
2331 精英,2013,0.0,0.0,0.0,0.0,0.0
2331 精英,2014,0.0,0.0,0.0,0.0,0.0
2331 精英,2015,0.0,0.0,0.0,0.0,0.0
2331 精英,2016,0.0,0.0,0.0,0.0,0.0
2331 精英,2017,0.0,0.0,0.0,0.0,0.0
2332 友訊,2008,0.0,0.0,0.0,0.0,0.0
2332 友訊,2009,0.0,0.0,0.0,0.0,0.0
2332 友訊,2010,0.0,0.0,0.0,0.0,0.0
2332 友訊,2011,0.0,0.0,0.0,0.0,0.0
2332 友訊,2012,0.0,0.0,0.0,0.0,0.0
2332 友訊,2013,11.090130805969238,1.0000075101852417,3.9098615646362314,3.6025446270874714e-15,3.0931093419894745e-07
2332 友訊,2014,12.000896453857422,0.0015151604311540725,8.998583793640137,0.00028401726740412414,0.9987194538116456
2332 友訊,2015,0.0,0.0,0.0,0.0,0.0
2332 友訊,2016,0.0,0.0,0.0,0.0,0.0
2332 友訊,2017,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2008,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2009,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2010,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2011,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2012,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2013,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2014,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2015,27.672422409057614,2.00184965133667,9.15915584564209,8.495072006953207e-11,2.1665716171264653
2337 旺宏,2016,13.999418258666992,2.6970465114573017e-06,4.000575542449951,2.547564156157866e-12,3.877072686009342e-06
2337 旺宏,2017,0.0,0.0,0.0,0.0,0.0
2338 光罩,2008,0.0,0.0,0.0,0.0,0.0
2338 光罩,2009,0.0,0.0,0.0,0.0,0.0
2338 光罩,2010,0.0,0.0,0.0,0.0,0.0
2338 光罩,2011,13.0,1.4016054614419087e-19,1.1417833692406455e-11,1.8166684097221923e-22,6.555155553321018e-17
2338 光罩,2012,8.000288009643555,7.011914959775822e-08,0.013369694352149963,2.93776437096209e-14,1.9863424301147459
2338 光罩,2013,0.0,0.0,0.0,0.0,0.0
2338 光罩,2014,0.0,0.0,0.0,0.0,0.0
2338 光罩,2015,0.0,0.0,0.0,0.0,0.0
2338 光罩,2016,0.0,0.0,0.0,0.0,0.0
2338 光罩,2017,0.0,0.0,0.0,0.0,0.0
2340 光磊,2008,0.0,0.0,0.0,0.0,0.0
2340 光磊,2009,18.28083038330078,1.803947270673234e-05,10.751551628112793,6.230023875258839e-12,3.967600584030152
2340 光磊,2010,10.030719757080078,1.2941612794747923e-06,0.9692758917808532,1.3083577624084519e-11,1.0000027418136597
2340 光磊,2011,0.0,0.0,0.0,0.0,0.0
2340 光磊,2012,0.0,0.0,0.0,0.0,0.0
2340 光磊,2013,0.0,0.0,0.0,0.0,0.0
2340 光磊,2014,0.0,0.0,0.0,0.0,0.0
2340 光磊,2015,0.0,0.0,0.0,0.0,0.0
2340 光磊,2016,0.0,0.0,0.0,0.0,0.0
2340 光磊,2017,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2008,79.72978973388672,0.9993595480918884,10.611191749572754,1.9086250635513838e-10,2.659656524658203
2344 華邦電,2009,132.45193481445312,0.006184143479913472,20.17646026611328,1.0,8.365433692932129
2344 華邦電,2010,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2011,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2012,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2013,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2014,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2015,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2016,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2017,0.0,0.0,0.0,0.0,0.0
2348 海悅,2008,0.0,0.0,0.0,0.0,0.0
2348 海悅,2009,0.0,0.0,0.0,0.0,0.0
2348 海悅,2010,0.0,0.0,0.0,0.0,0.0
2348 海悅,2011,0.0,0.0,0.0,0.0,0.0
2348 海悅,2012,5.999461650848389,3.009351889894879e-17,1.1584377546114409e-07,1.9107270343767564e-21,0.0005382804665714502
2348 海悅,2013,0.0,0.0,0.0,0.0,0.0
2348 海悅,2014,0.0,0.0,0.0,0.0,0.0
2348 海悅,2015,0.0,0.0,0.0,0.0,0.0
2348 海悅,2016,0.0,0.0,0.0,0.0,0.0
2348 海悅,2017,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2008,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2009,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2010,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2011,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2012,113.1582489013672,3.0149779319763184,104.5396728515625,3.6965174674987793,9.590580940246582
2353 宏碁,2013,106.43800354003906,8.497882843017576,59.63053894042969,2.96953558921814,14.464035034179688
2353 宏碁,2014,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2015,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2016,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2017,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2008,1.5662750005722046,1.4532667513833532e-08,0.43372496962547297,5.6493972030286464e-15,6.100521421359417e-09
2358 廷鑫,2009,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2010,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2011,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2012,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2013,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2014,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2015,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2016,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2017,0.0,0.0,0.0,0.0,0.0
2371 大同,2008,0.0,0.0,0.0,0.0,0.0
2371 大同,2009,0.0,0.0,0.0,0.0,0.0
2371 大同,2010,0.0,0.0,0.0,0.0,0.0
2371 大同,2011,0.0,0.0,0.0,0.0,0.0
2371 大同,2012,0.0,0.0,0.0,0.0,0.0
2371 大同,2013,0.0,0.0,0.0,0.0,0.0
2371 大同,2014,0.0,0.0,0.0,0.0,0.0
2371 大同,2015,7.000015735626222,1.0005761384963991,9.030515670776367,2.3751621329448636e-12,3.968892574310303
2371 大同,2016,5.057317733764648,3.0130672454833984,7.9304518699646,4.740723369422994e-09,0.9991636872291564
2371 大同,2017,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2008,81.7905044555664,4.001776218414307,22.218292236328125,1.0000952482223509,2.989333391189575
2376 技嘉,2009,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2010,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2011,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2012,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2013,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2014,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2015,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2016,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2017,0.0,0.0,0.0,0.0,0.0
2383 台光電,2008,0.0,0.0,0.0,0.0,0.0
2383 台光電,2009,0.0,0.0,0.0,0.0,0.0
2383 台光電,2010,0.0,0.0,0.0,0.0,0.0
2383 台光電,2011,0.0,0.0,0.0,0.0,0.0
2383 台光電,2012,15.999720573425293,8.558957347304386e-07,2.00027847290039,1.9539151113051596e-12,8.712220278539463e-08
2383 台光電,2013,5.101926803588867,6.6859349168169055e-09,1.8980650901794436,7.971677484786e-11,7.638390343345236e-06
2383 台光電,2014,0.0,0.0,0.0,0.0,0.0
2383 台光電,2015,0.0,0.0,0.0,0.0,0.0
2383 台光電,2016,0.0,0.0,0.0,0.0,0.0
2383 台光電,2017,0.0,0.0,0.0,0.0,0.0
2388 威盛,2008,0.0,0.0,0.0,0.0,0.0
2388 威盛,2009,0.0,0.0,0.0,0.0,0.0
2388 威盛,2010,0.0,0.0,0.0,0.0,0.0
2388 威盛,2011,0.0,0.0,0.0,0.0,0.0
2388 威盛,2012,0.0,0.0,0.0,0.0,0.0
2388 威盛,2013,27.019744873046875,9.000115394592285,11.882187843322756,8.788753752542178e-11,2.097949504852295
2388 威盛,2014,16.003103256225586,1.6306715011596682,7.366208553314209,1.2237090507571938e-10,1.0000166893005369
2388 威盛,2015,0.0,0.0,0.0,0.0,0.0
2388 威盛,2016,0.0,0.0,0.0,0.0,0.0
2388 威盛,2017,0.0,0.0,0.0,0.0,0.0
2390 云辰,2008,0.0,0.0,0.0,0.0,0.0
2390 云辰,2009,0.0,0.0,0.0,0.0,0.0
2390 云辰,2010,0.0,0.0,0.0,0.0,0.0
2390 云辰,2011,0.0,0.0,0.0,0.0,0.0
2390 云辰,2012,0.0,0.0,0.0,0.0,0.0
2390 云辰,2013,0.0,0.0,0.0,0.0,0.0
2390 云辰,2014,1.0,3.122418348808721e-36,4.0531747265965446e-25,1.1222614211855586e-36,3.0018968874820787e-35
2390 云辰,2015,0.0,0.0,0.0,0.0,0.0
2390 云辰,2016,0.0,0.0,0.0,0.0,0.0
2390 云辰,2017,0.0,0.0,0.0,0.0,0.0
2392 正崴,2008,0.0,0.0,0.0,0.0,0.0
2392 正崴,2009,0.0,0.0,0.0,0.0,0.0
2392 正崴,2010,23.160654067993164,0.4775013029575348,22.773515701293945,1.0017112493515017,10.586615562438963
2392 正崴,2011,32.30908966064453,0.00010761011799331754,11.695186614990234,1.0,2.9956159591674805
2392 正崴,2012,0.0,0.0,0.0,0.0,0.0
2392 正崴,2013,0.0,0.0,0.0,0.0,0.0
2392 正崴,2014,0.0,0.0,0.0,0.0,0.0
2392 正崴,2015,0.0,0.0,0.0,0.0,0.0
2392 正崴,2016,0.0,0.0,0.0,0.0,0.0
2392 正崴,2017,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2008,168.37283325195312,6.9993324279785165,23.99569320678711,9.423883007286804e-09,10.632144927978516
2408 南亞科,2009,156.52468872070312,7.033778190612793,31.92292404174805,1.000011682510376,23.51860046386719
2408 南亞科,2010,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2011,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2012,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2013,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2014,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2015,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2016,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2017,0.0,0.0,0.0,0.0,0.0
2409 友達,2008,0.0,0.0,0.0,0.0,0.0
2409 友達,2009,0.0,0.0,0.0,0.0,0.0
2409 友達,2010,0.0,0.0,0.0,0.0,0.0
2409 友達,2011,0.0,0.0,0.0,0.0,0.0
2409 友達,2012,0.0,0.0,0.0,0.0,0.0
2409 友達,2013,147.95245361328125,5.32302713394165,70.87213134765625,0.00018619804177433247,6.852194309234619
2409 友達,2014,125.79885864257812,4.028451442718507,90.13528442382812,3.000773668289185,3.0366425514221187
2409 友達,2015,0.0,0.0,0.0,0.0,0.0
2409 友達,2016,0.0,0.0,0.0,0.0,0.0
2409 友達,2017,0.0,0.0,0.0,0.0,0.0
2412 中華電,2008,0.0,0.0,0.0,0.0,0.0
2412 中華電,2009,0.0,0.0,0.0,0.0,0.0
2412 中華電,2010,0.0,0.0,0.0,0.0,0.0
2412 中華電,2011,0.0,0.0,0.0,0.0,0.0
2412 中華電,2012,0.0,0.0,0.0,0.0,0.0
2412 中華電,2013,0.0,0.0,0.0,0.0,0.0
2412 中華電,2014,24.5451717376709,1.292359709739685,50.957862854003906,1.0002665519714355,8.204341888427733
2412 中華電,2015,23.148780822753906,3.3276517391204834,41.06205368041992,2.5571105233268554e-09,11.461511611938475
2412 中華電,2016,0.0,0.0,0.0,0.0,0.0
2412 中華電,2017,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2008,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2009,14.999717712402346,0.0001786631328286603,1.0001034736633299,1.257956548173303e-13,1.0
2419 仲琦,2010,15.86093521118164,0.00011518533574417232,5.138949394226074,5.673591804700173e-12,2.591985719391232e-07
2419 仲琦,2011,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2012,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2013,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2014,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2015,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2016,0.0,0.0,0.0,0.0,0.0
2419 仲琦,2017,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2008,1.0,8.996595325129285e-37,7.904048841369749e-30,0.0,0.0
2429 銘旺科,2009,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2010,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2011,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2012,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2013,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2014,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2015,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2016,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2017,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2008,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2009,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2010,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2011,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2012,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2013,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2014,3.3239845016139755e-15,8.357653902181356e-20,3.657886439491914e-13,7.197227319268717e-26,1.0
2438 翔耀,2015,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2016,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2017,0.0,0.0,0.0,0.0,0.0
2439 美律,2008,0.0,0.0,0.0,0.0,0.0
2439 美律,2009,36.73610305786133,3.0,0.2638951241970062,1.0,2.779996748358826e-06
2439 美律,2010,28.0430965423584,0.014203574508428575,4.942718505859375,1.9999819993972776,5.9139985353340314e-08
2439 美律,2011,0.0,0.0,0.0,0.0,0.0
2439 美律,2012,0.0,0.0,0.0,0.0,0.0
2439 美律,2013,0.0,0.0,0.0,0.0,0.0
2439 美律,2014,0.0,0.0,0.0,0.0,0.0
2439 美律,2015,0.0,0.0,0.0,0.0,0.0
2439 美律,2016,0.0,0.0,0.0,0.0,0.0
2439 美律,2017,0.0,0.0,0.0,0.0,0.0
2444 兆勁,2008,0.0,0.0,0.0,0.0,0.0
2444 兆勁,2009,0.0,0.0,0.0,0.0,0.0
2444 兆勁,2010,0.0,0.0,0.0,0.0,0.0
2444 兆勁,2011,0.0,0.0,0.0,0.0,0.0
2444 兆勁,2012,0.0,0.0,0.0,0.0,0.0
